activity;time;orders;items;packages;customers;products;price;weight;resource;normal;context-aware-normal;deviating
create package;2020-02-21 17:06:12;{991390,991571};{885651,886438};{661044};{Mohammadreza Fani Sani};{iPhone 11,Fire Stick 4K};888.99;0.446;Fullfillment;yes;no;no;no
pick item;2020-02-21 17:13:22;{991611};{886606};{};{Luis Santos};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
package delivered;2020-02-21 17:14:23;{991578,991587};{886466,886498};{661036};{Claudia Graf};{iPhone 11,Echo};898.99;0.946;Delivery;yes;no;no;no
place order;2020-02-21 17:36:57;{991617};{886630};{};{Tobias Brockhoff};{iPad};500.0;0.483;Finance;yes;no;no;no
pick item;2020-02-21 17:43:14;{991580};{886468};{};{Christine Dobbert};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
create package;2020-02-21 17:43:14;{991592,991598,991604,991557,991495,991580};{886524,886522,886553,886521,886550,886582,886380,886548,886551,886520,886384,886549,886143,886468,886552};{661045};{Christine Dobbert};{iPad Pro,Echo Plus,Echo Plus,iPhone X,MacBook Pro,iPhone 11,MacBook Pro,Fire Stick 4K,Echo Plus,Echo,MacBook Air,iPad mini,iPad Air,iPhone 11 Pro,iPhone 11};13309.95;10.785;Fullfillment;yes;no;no;no
pick item;2020-02-21 17:55:05;{991615};{886616};{};{Gyunam Park};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
confirm order;2020-02-21 18:11:32;{991614};{886615};{};{Majid Rafiei};{MacBook Air};2205.0;1.25;Finance;yes;no;no;no
pay order;2020-02-21 18:12:57;{991599};{886554,886555};{};{Mahnaz Qafari};{iPhone 8,iPad Air};1010.0;0.65;Finance;yes;no;no;no
pay order;2020-02-21 18:16:57;{991578};{886466};{};{Claudia Graf};{iPhone 11};804.0;0.166;Finance;yes;no;no;no
item out of stock;2020-02-21 18:22:28;{991609};{886599};{};{Kefang Ding};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
send package;2020-02-21 18:53:30;{991585,991575,991392,991554,991536};{886490,886458,885659,886370,886487,886299};{661043};{Anahita Farhang Ghahfarokhi};{MacBook Pro,Echo,Echo Studio,Echo Dot,Echo Plus,iPad Pro};4078.96;5.773;Fullfillment;yes;no;no;no
place order;2020-02-21 19:33:40;{991618};{886631,886632,886633,886634};{};{Junxiong Gao};{Echo Dot,Echo Show 8,iPad mini,iPhone 11 Pro};1762.98;1.828;Finance;yes;no;no;no
pick item;2020-02-21 22:05:39;{991604};{886579};{};{Christine Dobbert};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
failed delivery;2020-02-21 22:12:56;{991447,991602,991550,991605,991606,991577};{885926,886571,886355,886566,886572,886585,886586,886568,886465};{661038};{Christina Rensinghof};{Echo Show 5,iPad mini,iPhone X,MacBook Pro,MacBook Pro,iPad Air,iPad,iPhone X,iPad};8402.99;5.65;Delivery;yes;no;no;no
confirm order;2020-02-21 22:18:04;{991617};{886630};{};{Tobias Brockhoff};{iPad};500.0;0.483;Finance;yes;no;no;no
place order;2020-02-21 22:46:51;{991619};{886635,886636};{};{Kefang Ding};{iPhone 11 Pro,Echo Show 8};1283.99;1.168;Finance;yes;no;no;no
place order;2020-02-22 19:40:42;{991620};{886637,886638,886639};{};{Luis Santos};{Echo Studio,Fire Stick 4K,MacBook Pro};2794.98;3.13;Finance;yes;no;no;no
payment reminder;2020-02-23 11:00:18;{991494};{886134,886135,886136,886137,886138,886139,886140};{};{Mahsa Bafrani};{iPad,Echo Plus,Kindle Paperwhite,Echo,iPad Air,iPhone 11,Fire Stick 4K};2243.97;3.924;Finance;yes;no;no;no
create package;2020-02-23 15:00:00;{991570,991599};{886433,886554};{661046};{Mahnaz Qafari};{Echo Dot,iPhone 8};558.99;0.59;Fullfillment;yes;no;no;no
payment reminder;2020-02-23 19:30:19;{991493};{886131,886132,886133};{};{Marco Pegoraro};{Echo Plus,Fire Stick 4K,iPhone 11 Pro};1393.98;1.748;Finance;yes;no;no;no
place order;2020-02-23 20:08:36;{991621};{886640,886641,886642};{};{Majid Rafiei};{Kindle Paperwhite,iPad mini,Echo Show 5};672.99;1.655;Finance;yes;no;no;no
place order;2020-02-24 08:53:47;{991622};{886643,886644,886645};{};{Majid Rafiei};{Fire Stick 4K,Echo Plus,Kindle};324.97;2.043;Finance;yes;no;no;no
pick item;2020-02-24 08:57:26;{991620};{886638};{};{Luis Santos};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
pick item;2020-02-24 09:11:50;{991611};{886609};{};{Luis Santos};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
send package;2020-02-24 09:13:21;{991390,991571};{885651,886438};{661044};{Mohammadreza Fani Sani};{iPhone 11,Fire Stick 4K};888.99;0.446;Fullfillment;yes;no;no;no
send package;2020-02-24 09:18:38;{991546,991455,991569};{886335,885965,886426};{661039};{Majid Rafiei};{iPhone 11 Pro,Fire Stick,Kindle Paperwhite};1317.99;0.883;Fullfillment;yes;no;no;no
pay order;2020-02-24 09:30:03;{991594};{886529,886530,886531,886532,886533,886534,886535};{};{Marco Pegoraro};{iPad Air,Echo Dot,Echo Dot,iPad Air,iPhone 8,iPad mini,Echo};2094.97;2.91;Finance;yes;no;no;no
package delivered;2020-02-24 09:31:08;{991584};{886483,886485,886484};{661033};{Kefang Ding};{iPad mini,iPhone 8,iPhone 8};1507.0;0.7;Delivery;yes;no;no;no
confirm order;2020-02-24 09:39:58;{991603};{886574,886575,886576,886577,886578};{};{Mahsa Bafrani};{Kindle,iPad mini,iPhone 11 Pro,iPhone 11 Pro,iPad Air};3307.99;1.579;Finance;yes;no;no;no
package delivered;2020-02-24 09:49:25;{991591,991530,991545};{886513,886280,886514,886517,886331,886329};{661040};{Junxiong Gao};{iPad Air,Echo Plus,iPhone X,Kindle Paperwhite,Echo,iPhone 11 Pro};2702.98;3.355;Delivery;yes;no;no;no
pick item;2020-02-24 10:19:15;{991621};{886640};{};{Majid Rafiei};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
pick item;2020-02-24 10:23:27;{991615};{886620};{};{Gyunam Park};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
confirm order;2020-02-24 10:28:26;{991621};{886640,886641,886642};{};{Majid Rafiei};{Kindle Paperwhite,iPad mini,Echo Show 5};672.99;1.655;Finance;yes;no;no;no
pick item;2020-02-24 10:28:56;{991483};{886095};{};{Lisa Mannel};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
pick item;2020-02-24 10:35:30;{991617};{886630};{};{Tobias Brockhoff};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
item out of stock;2020-02-24 10:36:45;{991592};{886523};{};{Christine Dobbert};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
pick item;2020-02-24 10:56:12;{991583};{886477};{};{Seran Uysal};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
package delivered;2020-02-24 10:57:55;{991447,991602,991550,991605,991606,991577};{885926,886571,886355,886566,886572,886585,886586,886568,886465};{661038};{Christina Rensinghof};{Echo Show 5,iPad mini,iPhone X,MacBook Pro,MacBook Pro,iPad Air,iPad,iPhone X,iPad};8402.99;5.65;Delivery;yes;no;no;no
pick item;2020-02-24 10:59:10;{991595};{886537};{};{Wil van der Aalst};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
confirm order;2020-02-24 11:02:18;{991616};{886621,886622,886623,886624,886625,886626,886627,886628,886629};{};{Gyunam Park};{Echo Dot,Kindle Paperwhite,Echo,iPad mini,Kindle,Kindle,iPhone 8,iPad mini,iPhone X};2549.96;3.563;Finance;yes;no;no;no
place order;2020-02-24 11:10:26;{991623};{886646,886647,886648};{};{Marco Pegoraro};{Echo Studio,iPhone 11 Pro,Echo Studio};1553.98;3.148;Finance;yes;no;no;no
pick item;2020-02-24 11:15:49;{991613};{886613};{};{Mahnaz Qafari};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
pick item;2020-02-24 11:16:00;{991613};{886614};{};{Mahnaz Qafari};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
pick item;2020-02-24 11:16:23;{991607};{886589};{};{Gyunam Park};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
pick item;2020-02-24 11:17:08;{991577};{886464};{};{Christina Rensinghof};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
confirm order;2020-02-24 11:18:59;{991618};{886631,886632,886633,886634};{};{Junxiong Gao};{Echo Dot,Echo Show 8,iPad mini,iPhone 11 Pro};1762.98;1.828;Finance;yes;no;no;no
send package;2020-02-24 11:25:08;{991592,991598,991604,991557,991495,991580};{886524,886522,886553,886521,886550,886582,886380,886548,886551,886520,886384,886549,886143,886468,886552};{661045};{Christine Dobbert};{iPad Pro,Echo Plus,Echo Plus,iPhone X,MacBook Pro,iPhone 11,MacBook Pro,Fire Stick 4K,Echo Plus,Echo,MacBook Air,iPad mini,iPad Air,iPhone 11 Pro,iPhone 11};13309.95;10.785;Fullfillment;yes;no;no;no
item out of stock;2020-02-24 11:25:26;{991616};{886623};{};{Gyunam Park};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
pick item;2020-02-24 11:26:12;{991566};{886420};{};{Claudia Graf};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
failed delivery;2020-02-24 11:30:38;{991546,991455,991569};{886335,885965,886426};{661039};{Majid Rafiei};{iPhone 11 Pro,Fire Stick,Kindle Paperwhite};1317.99;0.883;Delivery;yes;no;no;no
pick item;2020-02-24 11:30:52;{991453};{885950};{};{Junxiong Gao};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
item out of stock;2020-02-24 11:35:00;{991610};{886604};{};{Lisa Mannel};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
pick item;2020-02-24 11:38:52;{991587};{886497};{};{Claudia Graf};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
create package;2020-02-24 11:38:52;{991603,991590};{886578,886511,886575};{661047};{Mahsa Bafrani};{iPad Air,Echo Dot,iPad mini};954.99;1.1;Fullfillment;yes;no;no;no
item out of stock;2020-02-24 11:43:38;{991603};{886576};{};{Mahsa Bafrani};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
pick item;2020-02-24 11:45:57;{991417};{885781};{};{Gyunam Park};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
item out of stock;2020-02-24 11:46:54;{991602};{886573};{};{Christina Rensinghof};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
failed delivery;2020-02-24 12:06:33;{991547,991582,991589,991556,991498,991593};{886338,886476,886509,886507,886375,886506,886156,886528,886527,886475};{661034};{Lisa Mannel};{Fire Stick,Kindle Paperwhite,Echo Show 5,Kindle Paperwhite,Echo Plus,Kindle Paperwhite,iPhone X,Fire Stick,Echo Show 5,Echo Show 8};1625.94;6.077;Delivery;yes;no;no;no
pick item;2020-02-24 12:32:08;{991621};{886641};{};{Majid Rafiei};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
place order;2020-02-24 12:40:37;{991624};{886649,886650,886651};{};{Junxiong Gao};{Echo Show 8,Fire Stick,Echo Dot};204.97;1.56;Finance;yes;no;no;no
pick item;2020-02-24 12:46:51;{991616};{886629};{};{Gyunam Park};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
create package;2020-02-24 12:46:51;{991588,991595,991516};{886501,886536,886231,886537,886505};{661048};{Wil van der Aalst};{iPad,MacBook Air,MacBook Pro,iPhone 11 Pro,Kindle};6423.99;3.774;Fullfillment;yes;no;no;no
pick item;2020-02-24 12:47:32;{991615};{886618};{};{Gyunam Park};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
confirm order;2020-02-24 12:57:28;{991609};{886599,886600};{};{Kefang Ding};{Echo Dot,MacBook Air};2234.99;1.63;Finance;yes;no;no;no
pick item;2020-02-24 13:31:21;{991592};{886518};{};{Christine Dobbert};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
pick item;2020-02-24 13:39:09;{991603};{886574};{};{Mahsa Bafrani};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
reorder item;2020-02-24 13:42:10;{991609};{886599};{};{Kefang Ding};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
failed delivery;2020-02-24 13:54:12;{991547,991582,991589,991556,991498,991593};{886338,886476,886509,886507,886375,886506,886156,886528,886527,886475};{661034};{Lisa Mannel};{Fire Stick,Kindle Paperwhite,Echo Show 5,Kindle Paperwhite,Echo Plus,Kindle Paperwhite,iPhone X,Fire Stick,Echo Show 5,Echo Show 8};1625.94;6.077;Delivery;yes;no;no;no
failed delivery;2020-02-24 13:55:54;{991585,991575,991392,991554,991536};{886490,886458,885659,886370,886487,886299};{661043};{Anahita Farhang Ghahfarokhi};{MacBook Pro,Echo,Echo Studio,Echo Dot,Echo Plus,iPad Pro};4078.96;5.773;Delivery;yes;no;no;no
payment reminder;2020-02-24 14:34:11;{991505};{886192};{};{Kefang Ding};{iPhone 11 Pro};1154.0;0.188;Finance;yes;no;no;no
place order;2020-02-24 14:41:00;{991625};{886652,886653,886654,886655,886656,886657};{};{Majid Rafiei};{MacBook Pro,Fire Stick 4K,iPhone 11 Pro,iPad,Fire Stick 4K,Kindle};4408.97;3.084;Finance;yes;no;no;no
pick item;2020-02-24 14:51:21;{991616};{886625};{};{Gyunam Park};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
pick item;2020-02-24 14:56:24;{991605};{886583};{};{Christina Rensinghof};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
create package;2020-02-24 14:56:24;{991600};{886556,886557,886559,886558};{661049};{Kefang Ding};{Fire Stick,Fire Stick 4K,Echo Studio,Kindle};409.96;2.443;Fullfillment;yes;no;no;no
pick item;2020-02-24 14:56:49;{991622};{886643};{};{Majid Rafiei};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
confirm order;2020-02-24 15:15:59;{991623};{886646,886647,886648};{};{Marco Pegoraro};{Echo Studio,iPhone 11 Pro,Echo Studio};1553.98;3.148;Finance;yes;no;no;no
pick item;2020-02-24 15:25:35;{991483};{886097};{};{Lisa Mannel};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
pick item;2020-02-24 15:36:14;{991623};{886646};{};{Marco Pegoraro};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
package delivered;2020-02-24 15:46:31;{991546,991455,991569};{886335,885965,886426};{661039};{Majid Rafiei};{iPhone 11 Pro,Fire Stick,Kindle Paperwhite};1317.99;0.883;Delivery;yes;no;no;no
pick item;2020-02-24 15:46:40;{991546};{886333};{};{Majid Rafiei};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
create package;2020-02-24 15:46:40;{991583};{886477,886482};{661050};{Seran Uysal};{Echo Show 8,iPhone 8};658.99;1.19;Fullfillment;yes;no;no;no
pick item;2020-02-24 15:52:15;{991598};{886547};{};{Christine Dobbert};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
pick item;2020-02-24 15:52:21;{991623};{886648};{};{Marco Pegoraro};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
create package;2020-02-24 15:52:21;{991608,991601,991617,991538};{886598,886595,886563,886596,886630,886309};{661051};{Tobias Brockhoff};{iPhone 8,Echo Show 5,Kindle Paperwhite,MacBook Air,iPad,Kindle Paperwhite};3571.99;3.813;Fullfillment;yes;no;no;no
package delivered;2020-02-24 15:52:46;{991506,991607,991579};{886193,886592,886590,886467};{661042};{Gyunam Park};{Echo Show 8,Echo Studio,MacBook Air,iPhone 11 Pro};3678.98;3.898;Delivery;yes;no;no;no
send package;2020-02-24 15:57:05;{991600};{886556,886557,886559,886558};{661049};{Kefang Ding};{Fire Stick,Fire Stick 4K,Echo Studio,Kindle};409.96;2.443;Fullfillment;yes;no;no;no
send package;2020-02-24 15:59:32;{991570,991599};{886433,886554};{661046};{Mahnaz Qafari};{Echo Dot,iPhone 8};558.99;0.59;Fullfillment;yes;no;no;no
reorder item;2020-02-24 16:07:01;{991602};{886565};{};{Christina Rensinghof};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
pick item;2020-02-24 16:16:36;{991511};{886216};{};{Kefang Ding};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
item out of stock;2020-02-24 16:17:09;{991609};{886600};{};{Kefang Ding};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
confirm order;2020-02-24 16:25:20;{991624};{886649,886650,886651};{};{Junxiong Gao};{Echo Show 8,Fire Stick,Echo Dot};204.97;1.56;Finance;yes;no;no;no
item out of stock;2020-02-24 16:26:18;{991587};{886500};{};{Claudia Graf};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
pick item;2020-02-24 16:30:35;{991625};{886657};{};{Majid Rafiei};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
pick item;2020-02-24 16:33:59;{991616};{886627};{};{Gyunam Park};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
pick item;2020-02-24 16:38:28;{991612};{886611};{};{Anahita Farhang Ghahfarokhi};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
place order;2020-02-24 16:41:45;{991626};{886658,886659,886660,886661};{};{Kefang Ding};{iPad Air,iPad mini,Echo Plus,iPhone X};1778.99;2.172;Finance;yes;no;no;no
pick item;2020-02-24 17:01:55;{991602};{886570};{};{Christina Rensinghof};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
pay order;2020-02-24 17:11:26;{991617};{886630};{};{Tobias Brockhoff};{iPad};500.0;0.483;Finance;yes;no;no;no
confirm order;2020-02-24 17:12:53;{991608};{886595,886596,886597,886598};{};{Tobias Brockhoff};{Echo Show 5,MacBook Air,iPad Pro,iPhone 8};3922.99;2.823;Finance;yes;no;no;no
send package;2020-02-24 17:17:23;{991608,991601,991617,991538};{886598,886595,886563,886596,886630,886309};{661051};{Tobias Brockhoff};{iPhone 8,Echo Show 5,Kindle Paperwhite,MacBook Air,iPad,Kindle Paperwhite};3571.99;3.813;Fullfillment;yes;no;no;no
pick item;2020-02-24 17:20:26;{991616};{886628};{};{Gyunam Park};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
create package;2020-02-24 17:20:26;{991594,991623,991493};{886533,886529,886646,886648,886132};{661052};{Marco Pegoraro};{iPhone 8,iPad Air,Echo Studio,Echo Studio,Fire Stick 4K};1494.97;3.89;Fullfillment;yes;no;no;no
item out of stock;2020-02-24 17:20:55;{991618};{886631};{};{Junxiong Gao};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
confirm order;2020-02-24 17:21:02;{991625};{886652,886653,886654,886655,886656,886657};{};{Majid Rafiei};{MacBook Pro,Fire Stick 4K,iPhone 11 Pro,iPad,Fire Stick 4K,Kindle};4408.97;3.084;Finance;yes;no;no;no
pay order;2020-02-24 17:21:29;{991554};{886369,886370};{};{Anahita Farhang Ghahfarokhi};{MacBook Air,Echo Dot};2234.99;1.63;Finance;yes;no;no;no
confirm order;2020-02-24 17:35:41;{991615};{886616,886617,886618,886619,886620};{};{Gyunam Park};{MacBook Pro,Kindle Paperwhite,iPhone 11,iPad Pro,Fire Stick};4571.99;2.714;Finance;yes;no;no;no
confirm order;2020-02-24 17:49:29;{991622};{886643,886644,886645};{};{Majid Rafiei};{Fire Stick 4K,Echo Plus,Kindle};324.97;2.043;Finance;yes;no;no;no
confirm order;2020-02-24 17:54:03;{991620};{886637,886638,886639};{};{Luis Santos};{Echo Studio,Fire Stick 4K,MacBook Pro};2794.98;3.13;Finance;yes;no;no;no
confirm order;2020-02-24 17:58:19;{991619};{886635,886636};{};{Kefang Ding};{iPhone 11 Pro,Echo Show 8};1283.99;1.168;Finance;yes;no;no;no
confirm order;2020-02-24 17:58:51;{991611};{886605,886606,886607,886608,886609,886610};{};{Luis Santos};{Echo Studio,iPhone 11,iPad Pro,iPad mini,iPad Air,iPhone 11 Pro};4176.99;3.037;Finance;yes;no;no;no
pick item;2020-02-24 18:07:49;{991593};{886526};{};{Lisa Mannel};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
send package;2020-02-24 18:34:06;{991583};{886477,886482};{661050};{Seran Uysal};{Echo Show 8,iPhone 8};658.99;1.19;Fullfillment;yes;no;no;no
place order;2020-02-24 18:43:16;{991627};{886662,886663,886664,886665};{};{Tobias Brockhoff};{Kindle Paperwhite,Echo Studio,iPad mini,iPhone 11};1581.99;2.421;Finance;yes;no;no;no
pick item;2020-02-24 18:54:29;{991620};{886637};{};{Luis Santos};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
reorder item;2020-02-24 20:15:38;{991592};{886519};{};{Christine Dobbert};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
place order;2020-02-24 21:49:19;{991628};{886666,886667,886668};{};{Mahnaz Qafari};{iPhone 11,Echo Show 8,iPhone 8};1462.99;1.356;Finance;yes;no;no;no
reorder item;2020-02-24 21:52:55;{991564};{886404};{};{Luis Santos};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
pay order;2020-02-24 22:05:10;{991602};{886565,886566,886567,886568,886569,886570,886571,886572,886573};{};{Christina Rensinghof};{Kindle,MacBook Pro,Echo Show 5,iPhone X,iPhone 11 Pro,Echo Dot,iPad mini,MacBook Pro,Echo};7601.96;5.903;Finance;yes;no;no;no
place order;2020-02-25 07:13:30;{991629};{886669,886670,886671,886672,886673};{};{Kefang Ding};{Echo Show 5,Echo Studio,Echo Show 5,iPad mini,iPhone 11 Pro};1982.97;3.708;Finance;yes;no;no;no
pick item;2020-02-25 08:52:13;{991629};{886673};{};{Kefang Ding};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
package delivered;2020-02-25 08:54:35;{991547,991582,991589,991556,991498,991593};{886338,886476,886509,886507,886375,886506,886156,886528,886527,886475};{661034};{Lisa Mannel};{Fire Stick,Kindle Paperwhite,Echo Show 5,Kindle Paperwhite,Echo Plus,Kindle Paperwhite,iPhone X,Fire Stick,Echo Show 5,Echo Show 8};1625.94;6.077;Delivery;yes;no;no;no
package delivered;2020-02-25 08:59:36;{991585,991575,991392,991554,991536};{886490,886458,885659,886370,886487,886299};{661043};{Anahita Farhang Ghahfarokhi};{MacBook Pro,Echo,Echo Studio,Echo Dot,Echo Plus,iPad Pro};4078.96;5.773;Delivery;yes;no;no;no
package delivered;2020-02-25 09:03:59;{991600};{886556,886557,886559,886558};{661049};{Kefang Ding};{Fire Stick,Fire Stick 4K,Echo Studio,Kindle};409.96;2.443;Delivery;yes;no;no;no
pick item;2020-02-25 09:07:22;{991629};{886671};{};{Kefang Ding};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
pick item;2020-02-25 09:27:31;{991602};{886569};{};{Christina Rensinghof};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
create package;2020-02-25 09:27:31;{991610,991483,991593,991589};{886603,886602,886601,886095,886097,886526,886508};{661053};{Lisa Mannel};{Fire Stick 4K,MacBook Pro,Echo Plus,Echo Studio,iPhone 11,iPhone 8,Fire Stick};4307.96;4.986;Fullfillment;yes;no;no;no
pick item;2020-02-25 09:41:18;{991629};{886669};{};{Kefang Ding};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
reorder item;2020-02-25 09:42:37;{991616};{886623};{};{Gyunam Park};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
item out of stock;2020-02-25 09:43:24;{991616};{886622};{};{Gyunam Park};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
failed delivery;2020-02-25 09:44:49;{991570,991599};{886433,886554};{661046};{Mahnaz Qafari};{Echo Dot,iPhone 8};558.99;0.59;Delivery;yes;no;no;no
