activity;time;orders;items;packages;customers;products;price;weight;resource;normal;context-aware-normal;deviating
place order;2020-04-06 15:53:42;{991851};{887475,887476,887477,887478,887479};{};{Marco Pegoraro};{Echo Show 5,iPad Pro,iPad Pro,iPad Air,Echo Show 8};2898.98;3.266;Finance;yes;no;no;no
pick item;2020-04-06 16:06:11;{991848};{887465};{};{Claudia Graf};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
create package;2020-04-06 16:06:11;{991787};{887239,887240};{661217};{Marco Pegoraro};{Echo Dot,Fire Stick 4K};119.98;0.66;Fullfillment;yes;no;no;no
send package;2020-04-06 16:14:32;{991829,991843,991838};{887404,887453,887436,887437,887403};{661215};{Christina Rensinghof};{Echo Show 8,Echo,Kindle,iPhone 11 Pro,iPhone 8};1987.97;2.641;Fullfillment;yes;no;no;no
payment reminder;2020-04-06 16:24:08;{991521};{886183,886184,886185};{};{Mohammadreza Fani Sani};{iPad,Fire Stick,iPad Air};1015.99;1.123;Finance;yes;no;no;no
reorder item;2020-04-06 16:27:56;{991823};{887385};{};{Mahnaz Qafari};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
package delivered;2020-04-06 16:37:09;{991741,991846,991800};{887051,887459,887287};{661214};{Kefang Ding};{iPhone 11 Pro,iPad Pro,Echo};2347.99;1.451;Delivery;yes;no;no;no
pay order;2020-04-06 16:37:28;{991613};{886567,886568,886569,886570,886571};{};{Mahsa Bafrani};{iPad Pro,Fire Stick,iPhone 11 Pro,Kindle Paperwhite,Kindle Paperwhite};2550.99;1.861;Finance;yes;no;no;no
send package;2020-04-06 16:57:39;{991787};{887239,887240};{661217};{Marco Pegoraro};{Echo Dot,Fire Stick 4K};119.98;0.66;Fullfillment;yes;no;no;no
pick item;2020-04-06 17:50:59;{991851};{887478};{};{Marco Pegoraro};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
failed delivery;2020-04-06 18:39:41;{991787};{887239,887240};{661217};{Marco Pegoraro};{Echo Dot,Fire Stick 4K};119.98;0.66;Delivery;yes;no;no;no
confirm order;2020-04-06 18:56:33;{991848};{887465,887466,887467};{};{Claudia Graf};{iPad Air,iPhone 11,iPhone 11};2079.0;0.772;Finance;yes;no;no;no
confirm order;2020-04-06 19:29:32;{991851};{887475,887476,887477,887478,887479};{};{Marco Pegoraro};{Echo Show 5,iPad Pro,iPad Pro,iPad Air,Echo Show 8};2898.98;3.266;Finance;yes;no;no;no
reorder item;2020-04-06 20:15:38;{991823};{887383};{};{Mahnaz Qafari};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
place order;2020-04-06 22:32:50;{991852};{887480,887481,887482,887483,887484,887485,887486};{};{Junxiong Gao};{Kindle,iPad mini,Echo Plus,Fire Stick,iPad,Echo Dot,iPad Pro};2347.96;3.589;Finance;yes;no;no;no
reorder item;2020-04-07 08:44:06;{991839};{887444};{};{Luis Santos};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
pick item;2020-04-07 08:53:06;{991849};{887473};{};{Majid Rafiei};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
create package;2020-04-07 08:53:06;{991814,991842,991840,991819};{887349,887450,887451,887445,887352,887452,887368};{661218};{Mahsa Bafrani};{iPad Air,iPad Pro,MacBook Air,iPhone 11 Pro,Echo Plus,Echo Show 5,MacBook Pro};7663.98;5.891;Fullfillment;yes;no;no;no
pay order;2020-04-07 09:11:06;{991845};{887456,887457};{};{Junxiong Gao};{Fire Stick,iPad Air};520.99;0.64;Finance;yes;no;no;no
reorder item;2020-04-07 10:07:19;{991819};{887371};{};{Mahsa Bafrani};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
pick item;2020-04-07 10:10:56;{991847};{887463};{};{Seran Uysal};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
pick item;2020-04-07 10:32:40;{991847};{887461};{};{Seran Uysal};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
pay order;2020-04-07 10:35:33;{991848};{887465,887466,887467};{};{Claudia Graf};{iPad Air,iPhone 11,iPhone 11};2079.0;0.772;Finance;yes;no;no;no
pick item;2020-04-07 10:37:36;{991852};{887483};{};{Junxiong Gao};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
send package;2020-04-07 10:40:12;{991833,991761};{887424,887126,887425,887422,887426};{661216};{Gyunam Park};{Fire Stick 4K,iPad,Fire Stick,Fire Stick 4K,Echo Show 5};804.96;2.123;Fullfillment;yes;no;no;no
send package;2020-04-07 10:44:04;{991814,991842,991840,991819};{887349,887450,887451,887445,887352,887452,887368};{661218};{Mahsa Bafrani};{iPad Air,iPad Pro,MacBook Air,iPhone 11 Pro,Echo Plus,Echo Show 5,MacBook Pro};7663.98;5.891;Fullfillment;yes;no;no;no
pay order;2020-04-07 10:49:56;{991851};{887475,887476,887477,887478,887479};{};{Marco Pegoraro};{Echo Show 5,iPad Pro,iPad Pro,iPad Air,Echo Show 8};2898.98;3.266;Finance;yes;no;no;no
pick item;2020-04-07 11:13:54;{991757};{887114};{};{Gyunam Park};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
pay order;2020-04-07 11:52:36;{991834};{887428,887429,887430,887431};{};{Seran Uysal};{Kindle,Echo Studio,iPad Air,iPad mini};1209.98;2.683;Finance;yes;no;no;no
pick item;2020-04-07 12:00:15;{991851};{887476};{};{Marco Pegoraro};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
confirm order;2020-04-07 12:01:16;{991852};{887480,887481,887482,887483,887484,887485,887486};{};{Junxiong Gao};{Kindle,iPad mini,Echo Plus,Fire Stick,iPad,Echo Dot,iPad Pro};2347.96;3.589;Finance;yes;no;no;no
place order;2020-04-07 12:21:07;{991853};{887487,887488,887489,887490};{};{Claudia Graf};{Echo Show 8,Fire Stick,iPhone 11 Pro,iPhone 8};1852.98;1.578;Finance;yes;no;no;no
payment reminder;2020-04-07 12:36:32;{991752};{887094,887095};{};{Kefang Ding};{iPad,iPad Air};976.0;0.923;Finance;yes;no;no;no
pay order;2020-04-07 14:08:32;{991782};{887222,887223,887224};{};{Christine Dobbert};{iPad mini,iPhone 11,Echo Plus};1402.99;1.726;Finance;yes;no;no;no
item out of stock;2020-04-07 14:10:21;{991852};{887481};{};{Junxiong Gao};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
pick item;2020-04-07 14:25:04;{991852};{887485};{};{Junxiong Gao};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
pick item;2020-04-07 15:04:38;{991847};{887464};{};{Seran Uysal};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
create package;2020-04-07 15:04:38;{991811,991845,991852,991808};{887336,887457,887456,887483,887485,887320};{661219};{Junxiong Gao};{iPhone X,iPad Air,Fire Stick,Fire Stick,Echo Dot,iPad mini};1733.97;1.672;Fullfillment;yes;no;no;no
pick item;2020-04-07 15:54:48;{991851};{887477};{};{Marco Pegoraro};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
pick item;2020-04-07 15:59:16;{991848};{887467};{};{Claudia Graf};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
confirm order;2020-04-07 16:00:12;{991853};{887487,887488,887489,887490};{};{Claudia Graf};{Echo Show 8,Fire Stick,iPhone 11 Pro,iPhone 8};1852.98;1.578;Finance;yes;no;no;no
pay order;2020-04-07 16:04:51;{991837};{887434,887435};{};{Christine Dobbert};{Kindle Paperwhite,iPad};629.0;0.978;Finance;yes;no;no;no
pick item;2020-04-07 16:28:57;{991679};{886819};{};{Christina Rensinghof};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
place order;2020-04-07 17:08:06;{991854};{887491,887492,887493,887494,887495,887496};{};{Claudia Graf};{Echo Show 5,Echo Dot,MacBook Pro,iPad Air,Fire Stick,iPad mini};3589.97;3.55;Finance;yes;no;no;no
payment reminder;2020-04-07 17:19:53;{991763};{887132,887133,887134};{};{Wil van der Aalst};{Echo Show 5,iPad mini,iPad Pro};1642.99;1.643;Finance;yes;no;no;no
package delivered;2020-04-07 17:24:56;{991814,991842,991840,991819};{887349,887450,887451,887445,887352,887452,887368};{661218};{Mahsa Bafrani};{iPad Air,iPad Pro,MacBook Air,iPhone 11 Pro,Echo Plus,Echo Show 5,MacBook Pro};7663.98;5.891;Delivery;yes;no;no;no
pick item;2020-04-07 17:27:56;{991707};{886940};{};{Christina Rensinghof};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
pay order;2020-04-07 17:29:42;{991710};{886949,886950};{};{Seran Uysal};{Echo Dot,iPhone 11 Pro};1183.99;0.568;Finance;yes;no;no;no
payment reminder;2020-04-07 17:49:57;{991757};{887112,887113,887114};{};{Gyunam Park};{Kindle Paperwhite,Echo Plus,iPhone X};982.99;1.947;Finance;yes;no;no;no
send package;2020-04-07 17:52:13;{991811,991845,991852,991808};{887336,887457,887456,887483,887485,887320};{661219};{Junxiong Gao};{iPhone X,iPad Air,Fire Stick,Fire Stick,Echo Dot,iPad mini};1733.97;1.672;Fullfillment;yes;no;no;no
pay order;2020-04-07 17:55:08;{991535};{886236,886237,886238,886239,886240,886241};{};{Lisa Mannel};{MacBook Air,Echo Dot,iPad Air,MacBook Pro,iPad Air,Echo Dot};5716.98;4.26;Finance;yes;no;no;no
confirm order;2020-04-07 18:14:05;{991854};{887491,887492,887493,887494,887495,887496};{};{Claudia Graf};{Echo Show 5,Echo Dot,MacBook Pro,iPad Air,Fire Stick,iPad mini};3589.97;3.55;Finance;yes;no;no;no
item out of stock;2020-04-07 18:24:38;{991854};{887492};{};{Claudia Graf};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
pick item;2020-04-07 19:48:21;{991851};{887475};{};{Marco Pegoraro};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
pick item;2020-04-07 21:13:55;{991853};{887489};{};{Claudia Graf};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
create package;2020-04-07 21:13:55;{991836,991841,991737,991713};{887433,887448,887446,887035,887449,886960,887447};{661220};{Lisa Mannel};{Kindle Paperwhite,iPhone 11,Fire Stick,Echo Studio,Echo Plus,Echo Dot,MacBook Air};3547.96;5.251;Fullfillment;yes;no;no;no
pay order;2020-04-07 21:16:36;{991566};{886375,886376};{};{Seran Uysal};{Echo Studio,Echo Show 5};294.98;2.36;Finance;yes;no;no;no
package delivered;2020-04-07 22:27:06;{991787};{887239,887240};{661217};{Marco Pegoraro};{Echo Dot,Fire Stick 4K};119.98;0.66;Delivery;yes;no;no;no
place order;2020-04-08 04:47:45;{991855};{887497,887498};{};{Gyunam Park};{Fire Stick 4K,iPhone 8};623.99;0.49;Finance;yes;no;no;no
package delivered;2020-04-08 08:21:15;{991829,991843,991838};{887404,887453,887436,887437,887403};{661215};{Christina Rensinghof};{Echo Show 8,Echo,Kindle,iPhone 11 Pro,iPhone 8};1987.97;2.641;Delivery;yes;no;no;no
package delivered;2020-04-08 08:52:39;{991833,991761};{887424,887126,887425,887422,887426};{661216};{Gyunam Park};{Fire Stick 4K,iPad,Fire Stick,Fire Stick 4K,Echo Show 5};804.96;2.123;Delivery;yes;no;no;no
pay order;2020-04-08 10:21:39;{991836};{887433};{};{Lisa Mannel};{Kindle Paperwhite};134.0;0.495;Finance;yes;no;no;no
reorder item;2020-04-08 10:45:00;{991849};{887468};{};{Majid Rafiei};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
confirm order;2020-04-08 10:48:19;{991855};{887497,887498};{};{Gyunam Park};{Fire Stick 4K,iPhone 8};623.99;0.49;Finance;yes;no;no;no
item out of stock;2020-04-08 10:49:13;{991852};{887480};{};{Junxiong Gao};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
pick item;2020-04-08 11:42:12;{991690};{886876};{};{Majid Rafiei};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
pick item;2020-04-08 12:08:57;{991849};{887469};{};{Majid Rafiei};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
place order;2020-04-08 13:24:24;{991856};{887499,887500,887501,887502,887503};{};{Mahnaz Qafari};{Echo Show 8,iPad Pro,MacBook Air,Fire Stick 4K,iPad mini};3972.98;3.273;Finance;yes;no;no;no
reorder item;2020-04-08 13:25:20;{991854};{887492};{};{Claudia Graf};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
reorder item;2020-04-08 13:47:36;{991843};{887454};{};{Christina Rensinghof};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
confirm order;2020-04-08 13:47:42;{991856};{887499,887500,887501,887502,887503};{};{Mahnaz Qafari};{Echo Show 8,iPad Pro,MacBook Air,Fire Stick 4K,iPad mini};3972.98;3.273;Finance;yes;no;no;no
pick item;2020-04-08 13:58:29;{991853};{887490};{};{Claudia Graf};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
pick item;2020-04-08 14:25:56;{991852};{887482};{};{Junxiong Gao};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
pick item;2020-04-08 14:34:59;{991853};{887487};{};{Claudia Graf};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
reorder item;2020-04-08 15:08:19;{991852};{887481};{};{Junxiong Gao};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
pick item;2020-04-08 15:16:45;{991851};{887479};{};{Marco Pegoraro};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
create package;2020-04-08 16:00:00;{991815,991810};{887355,887354,887330};{661221};{Mohammadreza Fani Sani};{Echo Show 5,iPhone X,iPad mini};1237.99;1.332;Fullfillment;yes;no;no;no
pick item;2020-04-08 16:04:15;{991856};{887502};{};{Mahnaz Qafari};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
pick item;2020-04-08 16:29:11;{991781};{887215};{};{Wil van der Aalst};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
pay order;2020-04-08 16:53:22;{991846};{887458,887459,887460};{};{Kefang Ding};{iPhone 11 Pro,iPad Pro,Kindle Paperwhite};2382.0;1.166;Finance;yes;no;no;no
reorder item;2020-04-08 17:07:46;{991826};{887398};{};{Mohammadreza Fani Sani};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
package delivered;2020-04-08 17:10:08;{991811,991845,991852,991808};{887336,887457,887456,887483,887485,887320};{661219};{Junxiong Gao};{iPhone X,iPad Air,Fire Stick,Fire Stick,Echo Dot,iPad mini};1733.97;1.672;Delivery;yes;no;no;no
pick item;2020-04-08 17:40:03;{991854};{887494};{};{Claudia Graf};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
pay order;2020-04-08 17:50:25;{991665};{886781,886782,886783};{};{Gyunam Park};{iPhone 11 Pro,MacBook Air,Kindle Paperwhite};3483.0;1.933;Finance;yes;no;no;no
place order;2020-04-08 18:14:40;{991857};{887504,887505,887506,887507,887508,887509,887510};{};{Luis Santos};{Echo,iPad Air,Echo Studio,MacBook Air,Kindle,Echo Show 5,Fire Stick};3190.95;5.513;Finance;yes;no;no;no
item out of stock;2020-04-08 18:31:40;{991856};{887503};{};{Mahnaz Qafari};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
pay order;2020-04-08 18:47:48;{991853};{887487,887488,887489,887490};{};{Claudia Graf};{Echo Show 8,Fire Stick,iPhone 11 Pro,iPhone 8};1852.98;1.578;Finance;yes;no;no;no
pick item;2020-04-08 20:51:34;{991856};{887501};{};{Mahnaz Qafari};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
create package;2020-04-08 20:51:34;{991813,991856,991823};{887340,887502,887501,887381};{661222};{Mahnaz Qafari};{iPhone X,Fire Stick 4K,MacBook Air,MacBook Air};5188.99;2.952;Fullfillment;yes;no;no;no
pick item;2020-04-08 22:11:46;{991822};{887379};{};{Majid Rafiei};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
send package;2020-04-09 08:07:17;{991815,991810};{887355,887354,887330};{661221};{Mohammadreza Fani Sani};{Echo Show 5,iPhone X,iPad mini};1237.99;1.332;Fullfillment;yes;no;no;no
pay order;2020-04-09 09:17:45;{991854};{887491,887492,887493,887494,887495,887496};{};{Claudia Graf};{Echo Show 5,Echo Dot,MacBook Pro,iPad Air,Fire Stick,iPad mini};3589.97;3.55;Finance;yes;no;no;no
send package;2020-04-09 09:21:39;{991813,991856,991823};{887340,887502,887501,887381};{661222};{Mahnaz Qafari};{iPhone X,Fire Stick 4K,MacBook Air,MacBook Air};5188.99;2.952;Fullfillment;yes;no;no;no
place order;2020-04-09 09:31:12;{991858};{887511,887512};{};{Gyunam Park};{iPhone 11,iPad mini};1253.0;0.446;Finance;yes;no;no;no
pick item;2020-04-09 10:14:27;{991857};{887508};{};{Luis Santos};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
pick item;2020-04-09 10:14:47;{991758};{887116};{};{Christina Rensinghof};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
send package;2020-04-09 10:30:53;{991836,991841,991737,991713};{887433,887448,887446,887035,887449,886960,887447};{661220};{Lisa Mannel};{Kindle Paperwhite,iPhone 11,Fire Stick,Echo Studio,Echo Plus,Echo Dot,MacBook Air};3547.96;5.251;Fullfillment;yes;no;no;no
pick item;2020-04-09 10:32:55;{991788};{887241};{};{Anahita Farhang Ghahfarokhi};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
create package;2020-04-09 10:32:55;{991830,991825,991831,991788};{887405,887394,887412,887241,887413};{661223};{Anahita Farhang Ghahfarokhi};{Echo Studio,Fire Stick,Echo Studio,Echo,iPhone 11 Pro};1688.96;4.128;Fullfillment;yes;no;no;no
pick item;2020-04-09 10:38:51;{991819};{887367};{};{Mahsa Bafrani};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
reorder item;2020-04-09 11:11:14;{991856};{887503};{};{Mahnaz Qafari};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
payment reminder;2020-04-09 11:51:32;{991772};{887172,887173,887174,887175};{};{Mohammadreza Fani Sani};{iPhone 8,Echo Dot,Echo Dot,iPhone 11 Pro};1742.98;1.158;Finance;yes;no;no;no
reorder item;2020-04-09 11:56:49;{991849};{887470};{};{Majid Rafiei};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
failed delivery;2020-04-09 11:58:49;{991836,991841,991737,991713};{887433,887448,887446,887035,887449,886960,887447};{661220};{Lisa Mannel};{Kindle Paperwhite,iPhone 11,Fire Stick,Echo Studio,Echo Plus,Echo Dot,MacBook Air};3547.96;5.251;Delivery;yes;no;no;no
pick item;2020-04-09 12:10:23;{991857};{887507};{};{Luis Santos};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
pay order;2020-04-09 12:18:04;{991807};{887318,887319};{};{Wil van der Aalst};{MacBook Pro,Echo Dot};2534.99;1.75;Finance;yes;no;no;no
pick item;2020-04-09 13:07:44;{991855};{887497};{};{Gyunam Park};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
pick item;2020-04-09 13:13:08;{991858};{887511};{};{Gyunam Park};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
place order;2020-04-09 14:28:16;{991859};{887513,887514,887515,887516,887517};{};{Mohammadreza Fani Sani};{Fire Stick 4K,iPhone X,Echo Show 5,Echo Show 8,iPad Air};1489.97;2.752;Finance;yes;no;no;no
pay order;2020-04-09 14:57:15;{991772};{887172,887173,887174,887175};{};{Mohammadreza Fani Sani};{iPhone 8,Echo Dot,Echo Dot,iPhone 11 Pro};1742.98;1.158;Finance;yes;no;no;no
package delivered;2020-04-09 14:58:26;{991836,991841,991737,991713};{887433,887448,887446,887035,887449,886960,887447};{661220};{Lisa Mannel};{Kindle Paperwhite,iPhone 11,Fire Stick,Echo Studio,Echo Plus,Echo Dot,MacBook Air};3547.96;5.251;Delivery;yes;no;no;no
item out of stock;2020-04-09 15:10:54;{991854};{887495};{};{Claudia Graf};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
pick item;2020-04-09 15:18:23;{991856};{887499};{};{Mahnaz Qafari};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
create package;2020-04-09 15:18:23;{991781,991731,991850,991807};{887216,887014,887474,887215,887318};{661224};{Wil van der Aalst};{Kindle,iPad Pro,Fire Stick,Echo Studio,MacBook Pro};3918.97;4.016;Fullfillment;yes;no;no;no
pick item;2020-04-09 15:21:39;{991812};{887338};{};{Marco Pegoraro};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
pay order;2020-04-09 15:59:41;{991591};{886470,886471,886472};{};{Christine Dobbert};{iPad Pro,Echo Dot,Fire Stick 4K};1223.98;1.143;Finance;yes;no;no;no
pick item;2020-04-09 17:07:17;{991857};{887505};{};{Luis Santos};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
package delivered;2020-04-09 17:16:15;{991815,991810};{887355,887354,887330};{661221};{Mohammadreza Fani Sani};{Echo Show 5,iPhone X,iPad mini};1237.99;1.332;Delivery;yes;no;no;no
pick item;2020-04-09 17:24:24;{991859};{887514};{};{Mohammadreza Fani Sani};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
pick item;2020-04-09 18:25:33;{991856};{887500};{};{Mahnaz Qafari};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
send package;2020-04-09 18:44:34;{991830,991825,991831,991788};{887405,887394,887412,887241,887413};{661223};{Anahita Farhang Ghahfarokhi};{Echo Studio,Fire Stick,Echo Studio,Echo,iPhone 11 Pro};1688.96;4.128;Fullfillment;yes;no;no;no
reorder item;2020-04-09 19:05:16;{991852};{887480};{};{Junxiong Gao};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
place order;2020-04-09 19:22:24;{991860};{887518,887519,887520,887521};{};{Claudia Graf};{Echo Dot,Echo Show 5,iPhone 11,iPhone 8};1452.98;1.636;Finance;yes;no;no;no
pick item;2020-04-10 08:39:40;{991852};{887486};{};{Junxiong Gao};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
create package;2020-04-10 08:39:40;{991822,991849,991690,991802};{887378,887377,887471,887472,887473,886876,887469,887379,887291};{661225};{Majid Rafiei};{iPad Air,Echo,Echo Dot,Echo Dot,iPad Air,Echo Studio,iPhone 8,iPhone X,Echo Studio};2739.95;5.762;Fullfillment;yes;no;no;no
pick item;2020-04-10 09:52:16;{991854};{887493};{};{Claudia Graf};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
confirm order;2020-04-10 10:05:04;{991859};{887513,887514,887515,887516,887517};{};{Mohammadreza Fani Sani};{Fire Stick 4K,iPhone X,Echo Show 5,Echo Show 8,iPad Air};1489.97;2.752;Finance;yes;no;no;no
confirm order;2020-04-10 10:12:05;{991858};{887511,887512};{};{Gyunam Park};{iPhone 11,iPad mini};1253.0;0.446;Finance;yes;no;no;no
package delivered;2020-04-10 10:14:40;{991830,991825,991831,991788};{887405,887394,887412,887241,887413};{661223};{Anahita Farhang Ghahfarokhi};{Echo Studio,Fire Stick,Echo Studio,Echo,iPhone 11 Pro};1688.96;4.128;Delivery;yes;no;no;no
pick item;2020-04-10 10:35:27;{991848};{887466};{};{Claudia Graf};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
place order;2020-04-10 10:35:28;{991861};{887522};{};{Claudia Graf};{Echo Show 5};94.99;0.88;Finance;yes;no;no;no
confirm order;2020-04-10 10:44:47;{991850};{887474};{};{Wil van der Aalst};{Fire Stick};44.99;0.2;Finance;yes;no;no;no
package delivered;2020-04-10 10:52:36;{991813,991856,991823};{887340,887502,887501,887381};{661222};{Mahnaz Qafari};{iPhone X,Fire Stick 4K,MacBook Air,MacBook Air};5188.99;2.952;Delivery;yes;no;no;no
pick item;2020-04-10 11:00:34;{991852};{887484};{};{Junxiong Gao};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
confirm order;2020-04-10 11:28:46;{991857};{887504,887505,887506,887507,887508,887509,887510};{};{Luis Santos};{Echo,iPad Air,Echo Studio,MacBook Air,Kindle,Echo Show 5,Fire Stick};3190.95;5.513;Finance;yes;no;no;no
