activity;time;orders;items;packages;customers;products;price;weight;resource;normal;context-aware-normal;deviating
pay order;2020-03-26 15:58:08;{991742};{886899,886900,886901};{};{Claudia Graf};{Echo Plus,iPad Air,iPad};1125.99;2.203;Finance;yes;no;no;no
pay order;2020-03-26 15:59:31;{991802};{887140,887141,887142,887143};{};{Mohammadreza Fani Sani};{Echo Show 5,iPad Pro,iPad mini,Echo};1742.98;2.423;Finance;yes;no;no;no
pay order;2020-03-26 16:02:05;{991712};{886774,886775,886776,886777,886778,886779,886780,886781};{};{Kefang Ding};{iPhone 8,iPhone X,iPad Pro,Echo,iPhone 8,iPad,Kindle,Echo Plus};3685.97;4.101;Finance;yes;no;no;no
pay order;2020-03-26 16:14:09;{991745};{886911,886912,886913,886914,886915};{};{Kefang Ding};{Echo,Kindle Paperwhite,Kindle Paperwhite,Echo Show 8,iPhone X};1191.98;2.922;Finance;yes;no;no;no
pick item;2020-03-26 16:16:21;{991811};{887178};{};{Kefang Ding};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
send package;2020-03-26 16:16:52;{991780,991782,991693,991771};{887056,887066,887054,887057,887059,886701,887064,887055,887018,887053};{661135};{Wil van der Aalst};{iPhone X,Kindle,iPad Air,MacBook Pro,Kindle,Echo Show 8,MacBook Pro,Fire Stick 4K,iPhone 11,iPhone 11};8152.96;5.91;Fullfillment;yes;no;no;no
pick item;2020-03-26 16:23:56;{991797};{887122};{};{Anahita Farhang Ghahfarokhi};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
pick item;2020-03-26 16:29:44;{991797};{887124};{};{Anahita Farhang Ghahfarokhi};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
place order;2020-03-26 16:31:09;{991813};{887186,887187,887188,887189};{};{Mahnaz Qafari};{Fire Stick,Fire Stick 4K,Echo Show 8,Echo Show 5};354.96;2.34;Finance;yes;no;no;no
confirm order;2020-03-26 16:34:09;{991800};{887132,887133,887134,887135,887136};{};{Mahnaz Qafari};{Fire Stick 4K,Echo Show 5,iPad mini,iPad Pro,iPhone X};2431.98;2.095;Finance;yes;no;no;no
pay order;2020-03-26 16:35:06;{991765};{886989,886990,886991,886992};{};{Mohammadreza Fani Sani};{Fire Stick,iPad Pro,MacBook Air,iPad Pro};4442.99;2.416;Finance;yes;no;no;no
pick item;2020-03-26 16:37:41;{991806};{887155};{};{Tobias Brockhoff};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
pick item;2020-03-26 16:41:43;{991765};{886991};{};{Mohammadreza Fani Sani};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
pick item;2020-03-26 16:43:37;{991675};{886615};{};{Christina Rensinghof};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
create package;2020-03-26 16:43:37;{991787,991810,991752};{887089,887174,887090,887176,886938};{661137};{Claudia Graf};{iPad Pro,Fire Stick,iPhone X,MacBook Air,Echo Show 5};4127.98;2.985;Fullfillment;yes;no;no;no
confirm order;2020-03-26 16:54:09;{991808};{887163,887164,887165,887166,887167,887168,887169,887170};{};{Mohammadreza Fani Sani};{iPad mini,MacBook Pro,MacBook Pro,Echo Show 5,iPhone 11 Pro,Echo Dot,Kindle Paperwhite,Echo};6951.97;5.743;Finance;yes;no;no;no
send package;2020-03-26 17:05:38;{991761,991778,991768,991762,991785,991759,991702};{886973,887049,887048,887007,886976,887085,887084,886965,886737,886739,887005,886967,886977,887047};{661136};{Gyunam Park};{iPhone 11 Pro,iPad,Echo Studio,Echo Show 8,MacBook Air,iPhone 11,Echo Plus,MacBook Air,Kindle Paperwhite,Echo Show 8,iPad mini,Echo Show 8,Fire Stick 4K,MacBook Air};10450.94;11.342;Fullfillment;yes;no;no;no
item out of stock;2020-03-26 17:36:02;{991800};{887133};{};{Mahnaz Qafari};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
item out of stock;2020-03-26 17:49:52;{991804};{887147};{};{Junxiong Gao};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
pick item;2020-03-26 18:12:59;{991802};{887142};{};{Mohammadreza Fani Sani};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
place order;2020-03-26 18:22:04;{991814};{887190,887191,887192};{};{Seran Uysal};{iPad Pro,iPhone 8,Echo Dot};1662.99;1.073;Finance;yes;no;no;no
pick item;2020-03-26 18:24:48;{991803};{887145};{};{Christina Rensinghof};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
reorder item;2020-03-26 18:46:02;{991784};{887079};{};{Junxiong Gao};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
payment reminder;2020-03-26 19:23:41;{991694};{886703,886704,886705};{};{Gyunam Park};{Kindle,Kindle,Fire Stick};204.97;1.166;Finance;yes;no;no;no
pick item;2020-03-26 19:40:17;{991794};{887111};{};{Marco Pegoraro};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
place order;2020-03-26 20:45:43;{991815};{887193,887194,887195,887196,887197};{};{Claudia Graf};{Echo Studio,Fire Stick 4K,iPhone 11 Pro,Fire Stick 4K,iPhone X};2232.97;2.4;Finance;yes;no;no;no
pick item;2020-03-26 20:53:05;{991815};{887196};{};{Claudia Graf};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
confirm order;2020-03-26 21:46:12;{991811};{887177,887178,887179};{};{Kefang Ding};{iPad Pro,iPhone 8,Kindle Paperwhite};1762.0;1.188;Finance;yes;no;no;no
place order;2020-03-27 01:51:54;{991816};{887198,887199,887200,887201};{};{Anahita Farhang Ghahfarokhi};{MacBook Pro,Echo Show 5,Fire Stick 4K,Echo Plus};2834.97;3.81;Finance;yes;no;no;no
pay order;2020-03-27 08:11:04;{991779};{887050,887051};{};{Lisa Mannel};{Echo Plus,Fire Stick 4K};244.98;1.56;Finance;yes;no;no;no
pick item;2020-03-27 08:38:17;{991799};{887131};{};{Wil van der Aalst};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
create package;2020-03-27 08:38:17;{991791};{887098,887099,887101};{661138};{Christine Dobbert};{iPhone X,iPad Air,MacBook Pro};3675.0;1.982;Fullfillment;yes;no;no;no
pick item;2020-03-27 08:53:24;{991814};{887190};{};{Seran Uysal};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
reorder item;2020-03-27 08:53:37;{991802};{887141};{};{Mohammadreza Fani Sani};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
item out of stock;2020-03-27 09:12:14;{991810};{887175};{};{Claudia Graf};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
pick item;2020-03-27 09:34:55;{991791};{887100};{};{Christine Dobbert};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
pick item;2020-03-27 09:37:00;{991807};{887160};{};{Mahnaz Qafari};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
create package;2020-03-27 09:37:00;{991796,991797,991774};{887117,887118,887120,887122,887124,887029};{661139};{Anahita Farhang Ghahfarokhi};{MacBook Air,iPad,iPhone 8,Echo Studio,iPad Air,MacBook Pro};6399.99;5.233;Fullfillment;yes;no;no;no
package delivered;2020-03-27 09:38:30;{991789,991793,991767,991719,991765,991731,991786};{887094,887095,887105,887108,886997,887107,886808,886992,887093,887106,886859,887000,887087,887086};{661134};{Mohammadreza Fani Sani};{iPad,iPad Air,iPhone X,Echo,iPhone 11,Kindle,Fire Stick 4K,iPad Pro,iPad,Kindle,Kindle,iPad mini,iPhone 11,Echo Studio};5940.94;6.662;Delivery;yes;no;no;no
pick item;2020-03-27 09:40:32;{991811};{887177};{};{Kefang Ding};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
item out of stock;2020-03-27 09:53:13;{991808};{887165};{};{Mohammadreza Fani Sani};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
pay order;2020-03-27 09:53:57;{991651};{886510};{};{Tobias Brockhoff};{iPhone 8};534.0;0.21;Finance;yes;no;no;no
pay order;2020-03-27 10:03:28;{991800};{887132,887133,887134,887135,887136};{};{Mahnaz Qafari};{Fire Stick 4K,Echo Show 5,iPad mini,iPad Pro,iPhone X};2431.98;2.095;Finance;yes;no;no;no
place order;2020-03-27 10:04:51;{991817};{887202,887203,887204,887205,887206,887207};{};{Lisa Mannel};{iPad Pro,Echo,Fire Stick 4K,Kindle Paperwhite,Kindle Paperwhite,iPad mini};2000.98;2.813;Finance;yes;no;no;no
reorder item;2020-03-27 10:08:29;{991800};{887132};{};{Mahnaz Qafari};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
reorder item;2020-03-27 10:21:10;{991772};{887020};{};{Mahsa Bafrani};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
pick item;2020-03-27 10:21:49;{991817};{887204};{};{Lisa Mannel};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
item out of stock;2020-03-27 10:26:09;{991813};{887189};{};{Mahnaz Qafari};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
confirm order;2020-03-27 10:28:28;{991816};{887198,887199,887200,887201};{};{Anahita Farhang Ghahfarokhi};{MacBook Pro,Echo Show 5,Fire Stick 4K,Echo Plus};2834.97;3.81;Finance;yes;no;no;no
pick item;2020-03-27 10:40:12;{991817};{887203};{};{Lisa Mannel};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
item out of stock;2020-03-27 10:43:52;{991815};{887193};{};{Claudia Graf};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
pick item;2020-03-27 10:46:11;{991806};{887158};{};{Tobias Brockhoff};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
confirm order;2020-03-27 10:52:29;{991810};{887174,887175,887176};{};{Claudia Graf};{Fire Stick,Echo Plus,MacBook Air};2394.98;2.73;Finance;yes;no;no;no
confirm order;2020-03-27 10:54:00;{991805};{887152,887153};{};{Mohammadreza Fani Sani};{iPhone X,Kindle Paperwhite};833.0;0.667;Finance;yes;no;no;no
item out of stock;2020-03-27 10:54:19;{991783};{887072};{};{Tobias Brockhoff};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
pick item;2020-03-27 10:57:22;{991804};{887150};{};{Junxiong Gao};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
pay order;2020-03-27 11:09:42;{991801};{887137,887138,887139};{};{Tobias Brockhoff};{Echo Show 8,iPhone 11 Pro,iPad};1778.99;1.651;Finance;yes;no;no;no
reorder item;2020-03-27 11:15:11;{991810};{887175};{};{Claudia Graf};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
pick item;2020-03-27 11:23:57;{991793};{887104};{};{Mohammadreza Fani Sani};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
create package;2020-03-27 11:23:57;{991788,991783,991806,991753};{887091,887067,887156,887071,887157,887154,887155,887158,886942};{661140};{Tobias Brockhoff};{MacBook Air,iPad,iPad,Echo,iPhone X,MacBook Pro,iPad,Echo,iPad};7578.98;6.284;Fullfillment;yes;no;no;no
place order;2020-03-27 11:29:27;{991818};{887208,887209,887210,887211,887212};{};{Claudia Graf};{Kindle Paperwhite,iPhone X,Echo Show 8,Kindle Paperwhite,Echo};1191.98;2.922;Finance;yes;no;no;no
confirm order;2020-03-27 11:33:06;{991815};{887193,887194,887195,887196,887197};{};{Claudia Graf};{Echo Studio,Fire Stick 4K,iPhone 11 Pro,Fire Stick 4K,iPhone X};2232.97;2.4;Finance;yes;no;no;no
payment reminder;2020-03-27 11:38:02;{991427};{885665};{};{Luis Santos};{Fire Stick};44.99;0.2;Finance;yes;no;no;no
pick item;2020-03-27 11:44:02;{991814};{887192};{};{Seran Uysal};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
send package;2020-03-27 11:50:15;{991791};{887098,887099,887101};{661138};{Christine Dobbert};{iPhone X,iPad Air,MacBook Pro};3675.0;1.982;Fullfillment;yes;no;no;no
item out of stock;2020-03-27 11:57:28;{991797};{887125};{};{Anahita Farhang Ghahfarokhi};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
pick item;2020-03-27 12:05:28;{991784};{887079};{};{Junxiong Gao};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
item out of stock;2020-03-27 12:05:34;{991815};{887195};{};{Claudia Graf};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
pick item;2020-03-27 12:14:43;{991812};{887182};{};{Lisa Mannel};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
confirm order;2020-03-27 12:21:38;{991813};{887186,887187,887188,887189};{};{Mahnaz Qafari};{Fire Stick,Fire Stick 4K,Echo Show 8,Echo Show 5};354.96;2.34;Finance;yes;no;no;no
pick item;2020-03-27 12:29:46;{991663};{886576};{};{Seran Uysal};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
pick item;2020-03-27 12:31:22;{991812};{887180};{};{Lisa Mannel};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
pick item;2020-03-27 12:37:54;{991818};{887211};{};{Claudia Graf};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
send package;2020-03-27 12:40:38;{991787,991810,991752};{887089,887174,887090,887176,886938};{661137};{Claudia Graf};{iPad Pro,Fire Stick,iPhone X,MacBook Air,Echo Show 5};4127.98;2.985;Fullfillment;yes;no;no;no
pay order;2020-03-27 12:46:37;{991769};{887009,887010,887011,887012,887013,887014};{};{Claudia Graf};{Echo Plus,Echo Show 8,iPad,iPhone 8,iPad mini,Echo Dot};1787.97;3.613;Finance;yes;no;no;no
pick item;2020-03-27 12:53:03;{991817};{887205};{};{Lisa Mannel};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
pay order;2020-03-27 12:58:53;{991790};{887096};{};{Kefang Ding};{MacBook Air};2205.0;1.25;Finance;yes;no;no;no
place order;2020-03-27 13:18:40;{991819};{887213,887214,887215,887216};{};{Wil van der Aalst};{Echo Plus,iPad,Fire Stick,iPhone X};1388.98;2.135;Finance;yes;no;no;no
package delivered;2020-03-27 13:42:27;{991780,991782,991693,991771};{887056,887066,887054,887057,887059,886701,887064,887055,887018,887053};{661135};{Wil van der Aalst};{iPhone X,Kindle,iPad Air,MacBook Pro,Kindle,Echo Show 8,MacBook Pro,Fire Stick 4K,iPhone 11,iPhone 11};8152.96;5.91;Delivery;yes;no;no;no
pay order;2020-03-27 13:44:22;{991807};{887159,887160,887161,887162};{};{Mahnaz Qafari};{iPhone 8,Fire Stick,iPad Air,iPad Pro};2148.99;1.333;Finance;yes;no;no;no
pay order;2020-03-27 13:49:31;{991788};{887091};{};{Tobias Brockhoff};{MacBook Air};2205.0;1.25;Finance;yes;no;no;no
pick item;2020-03-27 14:02:59;{991813};{887188};{};{Mahnaz Qafari};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
item out of stock;2020-03-27 14:15:36;{991816};{887201};{};{Anahita Farhang Ghahfarokhi};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
reorder item;2020-03-27 14:16:59;{991815};{887195};{};{Claudia Graf};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
item out of stock;2020-03-27 14:17:33;{991808};{887163};{};{Mohammadreza Fani Sani};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
reorder item;2020-03-27 14:17:36;{991798};{887126};{};{Seran Uysal};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
pick item;2020-03-27 14:17:46;{991815};{887195};{};{Claudia Graf};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
create package;2020-03-27 14:17:46;{991800,991807,991682,991751,991813};{887134,887161,886648,886934,887162,887160,887188,887135};{661141};{Mahnaz Qafari};{iPad mini,iPad Air,iPad Air,Kindle,iPad Pro,Fire Stick,Echo Show 8,iPad Pro};3848.97;3.789;Fullfillment;yes;no;no;no
send package;2020-03-27 14:34:48;{991788,991783,991806,991753};{887091,887067,887156,887071,887157,887154,887155,887158,886942};{661140};{Tobias Brockhoff};{MacBook Air,iPad,iPad,Echo,iPhone X,MacBook Pro,iPad,Echo,iPad};7578.98;6.284;Fullfillment;yes;no;no;no
reorder item;2020-03-27 14:54:24;{991800};{887133};{};{Mahnaz Qafari};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
place order;2020-03-27 14:57:06;{991820};{887217,887218,887219,887220};{};{Tobias Brockhoff};{Echo Studio,iPad mini,iPhone 11,Fire Stick};1492.98;2.126;Finance;yes;no;no;no
confirm order;2020-03-27 14:58:49;{991817};{887202,887203,887204,887205,887206,887207};{};{Lisa Mannel};{iPad Pro,Echo,Fire Stick 4K,Kindle Paperwhite,Kindle Paperwhite,iPad mini};2000.98;2.813;Finance;yes;no;no;no
confirm order;2020-03-27 15:06:04;{991819};{887213,887214,887215,887216};{};{Wil van der Aalst};{Echo Plus,iPad,Fire Stick,iPhone X};1388.98;2.135;Finance;yes;no;no;no
pick item;2020-03-27 15:07:55;{991763};{886981};{};{Christina Rensinghof};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
package delivered;2020-03-27 15:38:49;{991787,991810,991752};{887089,887174,887090,887176,886938};{661137};{Claudia Graf};{iPad Pro,Fire Stick,iPhone X,MacBook Air,Echo Show 5};4127.98;2.985;Delivery;yes;no;no;no
pick item;2020-03-27 15:40:37;{991811};{887179};{};{Kefang Ding};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
failed delivery;2020-03-27 15:41:19;{991791};{887098,887099,887101};{661138};{Christine Dobbert};{iPhone X,iPad Air,MacBook Pro};3675.0;1.982;Delivery;yes;no;no;no
pick item;2020-03-27 15:43:52;{991817};{887207};{};{Lisa Mannel};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
package delivered;2020-03-27 15:44:05;{991777,991784,991755};{887043,887082,887040,887081,887074,887083,887076,887073,887080,887077,886949,887075,887078};{661133};{Junxiong Gao};{iPhone X,iPad mini,iPad Pro,Kindle Paperwhite,iPhone X,Kindle,iPad Air,iPad mini,iPad,iPad Air,iPhone X,iPhone 11 Pro,Echo Show 8};7028.98;5.068;Delivery;yes;no;no;no
pay order;2020-03-27 15:46:25;{991766};{886993,886994,886995};{};{Mahsa Bafrani};{Echo,iPhone 8,Kindle Paperwhite};762.99;1.485;Finance;yes;no;no;no
pick item;2020-03-27 15:52:15;{991795};{887113};{};{Lisa Mannel};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
pay order;2020-03-27 16:14:18;{991813};{887186,887187,887188,887189};{};{Mahnaz Qafari};{Fire Stick,Fire Stick 4K,Echo Show 8,Echo Show 5};354.96;2.34;Finance;yes;no;no;no
send package;2020-03-27 16:20:17;{991800,991807,991682,991751,991813};{887134,887161,886648,886934,887162,887160,887188,887135};{661141};{Mahnaz Qafari};{iPad mini,iPad Air,iPad Air,Kindle,iPad Pro,Fire Stick,Echo Show 8,iPad Pro};3848.97;3.789;Fullfillment;yes;no;no;no
item out of stock;2020-03-27 16:51:34;{991790};{887096};{};{Kefang Ding};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
pick item;2020-03-27 16:51:35;{991797};{887119};{};{Anahita Farhang Ghahfarokhi};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
reorder item;2020-03-27 17:11:06;{991808};{887165};{};{Mohammadreza Fani Sani};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
pick item;2020-03-27 17:13:15;{991801};{887138};{};{Tobias Brockhoff};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
place order;2020-03-27 17:13:57;{991821};{887221,887222,887223,887224,887225,887226};{};{Anahita Farhang Ghahfarokhi};{Fire Stick 4K,iPhone 8,Echo Studio,MacBook Air,iPad Air,iPad Air};3975.98;4.1;Finance;yes;no;no;no
confirm order;2020-03-27 17:33:48;{991818};{887208,887209,887210,887211,887212};{};{Claudia Graf};{Kindle Paperwhite,iPhone X,Echo Show 8,Kindle Paperwhite,Echo};1191.98;2.922;Finance;yes;no;no;no
package delivered;2020-03-27 18:36:23;{991788,991783,991806,991753};{887091,887067,887156,887071,887157,887154,887155,887158,886942};{661140};{Tobias Brockhoff};{MacBook Air,iPad,iPad,Echo,iPhone X,MacBook Pro,iPad,Echo,iPad};7578.98;6.284;Delivery;yes;no;no;no
pick item;2020-03-27 18:42:22;{991820};{887217};{};{Tobias Brockhoff};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
place order;2020-03-27 18:47:40;{991822};{887227,887228,887229};{};{Junxiong Gao};{Echo Studio,Kindle Paperwhite,Fire Stick};373.98;2.175;Finance;yes;no;no;no
pick item;2020-03-27 19:24:03;{991797};{887121};{};{Anahita Farhang Ghahfarokhi};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
create package;2020-03-27 19:24:03;{991798,991814,991663,991773};{887128,887190,887192,886576,887026};{661142};{Seran Uysal};{iPhone 11 Pro,iPad Pro,Echo Dot,MacBook Pro,Echo Show 8};4907.98;3.401;Fullfillment;yes;no;no;no
pick item;2020-03-27 19:27:13;{991791};{887097};{};{Christine Dobbert};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
pick item;2020-03-27 19:31:45;{991807};{887159};{};{Mahnaz Qafari};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
pick item;2020-03-27 20:34:29;{991822};{887227};{};{Junxiong Gao};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
send package;2020-03-27 20:48:46;{991798,991814,991663,991773};{887128,887190,887192,886576,887026};{661142};{Seran Uysal};{iPhone 11 Pro,iPad Pro,Echo Dot,MacBook Pro,Echo Show 8};4907.98;3.401;Fullfillment;yes;no;no;no
send package;2020-03-27 21:10:56;{991796,991797,991774};{887117,887118,887120,887122,887124,887029};{661139};{Anahita Farhang Ghahfarokhi};{MacBook Air,iPad,iPhone 8,Echo Studio,iPad Air,MacBook Pro};6399.99;5.233;Fullfillment;yes;no;no;no
pick item;2020-03-27 21:13:58;{991812};{887185};{};{Lisa Mannel};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
place order;2020-03-27 22:02:31;{991823};{887230};{};{Mahnaz Qafari};{iPad mini};454.0;0.28;Finance;yes;no;no;no
place order;2020-03-28 15:14:42;{991824};{887231,887232,887233,887234,887235,887236,887237};{};{Wil van der Aalst};{Echo Dot,iPad mini,iPhone X,iPad Air,Kindle,Fire Stick 4K,MacBook Pro};4328.97;3.405;Finance;yes;no;no;no
payment reminder;2020-03-28 16:20:53;{991579};{886248,886249,886250,886251};{};{Christina Rensinghof};{iPhone 11 Pro,iPad Pro,MacBook Air,iPad Air};4929.0;2.361;Finance;yes;no;no;no
payment reminder;2020-03-28 16:38:42;{991575};{886233,886234,886235,886236,886237};{};{Kefang Ding};{iPad Air,iPhone 11,Echo Plus,iPad,MacBook Pro};4424.99;3.739;Finance;yes;no;no;no
payment reminder;2020-03-29 10:15:44;{991696};{886708,886709,886710,886711,886712};{};{Gyunam Park};{iPhone 11 Pro,Echo Show 5,MacBook Air,iPad mini,MacBook Pro};6392.99;3.968;Finance;yes;no;no;no
payment reminder;2020-03-29 11:48:00;{991695};{886706,886707};{};{Mahsa Bafrani};{MacBook Air,iPad mini};2654.0;1.53;Finance;yes;no;no;no
payment reminder;2020-03-29 13:11:00;{991698};{886717,886718,886719,886720,886721,886722};{};{Christina Rensinghof};{Echo Studio,Kindle,iPad,Echo,Echo Studio,Kindle};1159.95;5.189;Finance;yes;no;no;no
place order;2020-03-29 15:23:00;{991825};{887238,887239};{};{Mahnaz Qafari};{Echo Plus,iPhone 11};953.99;1.446;Finance;yes;no;no;no
payment reminder;2020-03-29 15:38:14;{991699};{886723,886724,886725,886726,886727,886728};{};{Luis Santos};{Fire Stick 4K,iPad,iPhone 11,MacBook Air,Echo Show 5,iPhone X};4377.98;3.231;Finance;yes;no;no;no
