activity;time;orders;items;packages;customers;products;price;weight;resource;normal;context-aware-normal;deviating
payment reminder;2020-04-05 09:38:43;{991740};{886977,886978,886979,886980};{};{Tobias Brockhoff};{iPad mini,iPad Pro,iPhone 11 Pro,iPad Pro};3801.0;1.434;Finance;yes;no;no;no
payment reminder;2020-04-05 13:53:47;{991746};{887002,887003,887004,887005};{};{Christina Rensinghof};{Echo,iPhone 8,Kindle,iPad};1208.98;1.956;Finance;yes;no;no;no
confirm order;2020-04-06 08:01:02;{991848};{887407,887408,887409,887410,887411};{};{Majid Rafiei};{Echo Dot,Echo Show 8,Echo Show 8,Echo Show 8,Echo Show 5};514.95;4.2;Finance;yes;no;no;no
item out of stock;2020-04-06 08:05:55;{991848};{887410};{};{Majid Rafiei};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
pick item;2020-04-06 08:49:53;{991849};{887412};{};{Lisa Mannel};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
confirm order;2020-04-06 09:19:24;{991847};{887401,887402,887403,887404,887405,887406};{};{Kefang Ding};{Kindle,iPad,iPad,iPad Pro,iPad,Echo Plus};2818.98;3.695;Finance;yes;no;no;no
pick item;2020-04-06 09:37:27;{991774};{887119};{};{Majid Rafiei};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
create package;2020-04-06 09:37:27;{991798,991837,991828,991812};{887200,887363,887362,887325,887323,887321,887364,887326,887250};{661150};{Gyunam Park};{iPad Air,iPhone 11,Fire Stick 4K,Echo Dot,Fire Stick 4K,iPhone X,Echo Show 5,iPad,Echo Show 8};2898.95;4.061;Fullfillment;yes;no;no;no
pick item;2020-04-06 09:49:42;{991848};{887411};{};{Majid Rafiei};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
pay order;2020-04-06 09:53:26;{991739};{886974,886975,886976};{};{Anahita Farhang Ghahfarokhi};{Echo Show 5,iPhone 11,iPad Pro};1992.99;1.529;Finance;yes;no;no;no
payment reminder;2020-04-06 10:24:02;{991752};{887022,887023,887024,887025,887026,887027,887028,887029};{};{Junxiong Gao};{Fire Stick 4K,MacBook Pro,iPad,Echo Plus,iPad mini,Echo,iPhone 8,Echo Plus};4467.96;5.963;Finance;yes;no;no;no
package delivered;2020-04-06 10:35:03;{991770,991832};{887094,887340,887341};{661147};{Mohammadreza Fani Sani};{iPad mini,Echo,Kindle Paperwhite};677.99;1.555;Delivery;yes;no;no;no
confirm order;2020-04-06 10:39:06;{991849};{887412,887413};{};{Lisa Mannel};{Fire Stick 4K,MacBook Air};2294.99;1.53;Finance;yes;no;no;no
failed delivery;2020-04-06 10:40:24;{991761,991793,991808,991813,991840,991844};{887057,887182,887235,887254,887379,887395,887237};{661144};{Seran Uysal};{Fire Stick 4K,iPad Air,Fire Stick 4K,MacBook Air,iPad Air,Kindle,iPhone X};4110.97;3.345;Delivery;yes;no;no;no
place order;2020-04-06 11:13:55;{991850};{887414,887415};{};{Gyunam Park};{MacBook Pro,Fire Stick};2544.99;1.57;Finance;yes;no;no;no
item out of stock;2020-04-06 11:29:58;{991843};{887394};{};{Christine Dobbert};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
pick item;2020-04-06 11:31:24;{991846};{887400};{};{Christina Rensinghof};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
pick item;2020-04-06 11:35:08;{991802};{887216};{};{Mahsa Bafrani};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
package delivered;2020-04-06 11:39:08;{991829,991625,991806};{887327,886559,887330,887232,887329};{661145};{Anahita Farhang Ghahfarokhi};{Fire Stick,iPhone 11 Pro,MacBook Pro,Echo Studio,Echo Dot};3918.97;3.618;Delivery;yes;no;no;no
package delivered;2020-04-06 11:41:56;{991761,991793,991808,991813,991840,991844};{887057,887182,887235,887254,887379,887395,887237};{661144};{Seran Uysal};{Fire Stick 4K,iPad Air,Fire Stick 4K,MacBook Air,iPad Air,Kindle,iPhone X};4110.97;3.345;Delivery;yes;no;no;no
pay order;2020-04-06 11:46:12;{991826};{887312,887313,887314,887315};{};{Christina Rensinghof};{Fire Stick,iPhone 11 Pro,Kindle,iPad Pro};2372.98;1.354;Finance;yes;no;no;no
pay order;2020-04-06 12:40:24;{991746};{887002,887003,887004,887005};{};{Christina Rensinghof};{Echo,iPhone 8,Kindle,iPad};1208.98;1.956;Finance;yes;no;no;no
confirm order;2020-04-06 12:54:28;{991850};{887414,887415};{};{Gyunam Park};{MacBook Pro,Fire Stick};2544.99;1.57;Finance;yes;no;no;no
payment reminder;2020-04-06 13:17:23;{991639};{886605,886606};{};{Christina Rensinghof};{Echo Show 8,iPhone 11 Pro};1283.99;1.168;Finance;yes;no;no;no
reorder item;2020-04-06 14:00:11;{991843};{887394};{};{Christine Dobbert};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
reorder item;2020-04-06 14:37:17;{991811};{887246};{};{Tobias Brockhoff};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
payment reminder;2020-04-06 14:59:49;{991754};{887033};{};{Wil van der Aalst};{Echo Plus};154.99;1.28;Finance;yes;no;no;no
send package;2020-04-06 15:12:03;{991735,991824};{886960,887307,887308};{661148};{Claudia Graf};{iPhone 11 Pro,Kindle,iPad};1723.99;1.154;Fullfillment;yes;no;no;no
payment reminder;2020-04-06 15:37:26;{991744};{886993,886994,886995,886996,886997};{};{Christine Dobbert};{Kindle,iPad mini,Echo Studio,Echo Plus,iPhone 8};1412.97;3.733;Finance;yes;no;no;no
pay order;2020-04-06 15:47:29;{991686};{886777,886778,886779,886780,886781,886782};{};{Christine Dobbert};{Echo Show 5,Echo,iPad Air,Kindle Paperwhite,Echo Show 5,iPhone X};1588.97;3.647;Finance;yes;no;no;no
place order;2020-04-06 15:53:42;{991851};{887416,887417,887418,887419,887420,887421,887422,887423};{};{Gyunam Park};{iPad mini,Fire Stick 4K,iPad mini,Fire Stick,iPhone 11 Pro,Echo Show 5,iPhone X,Fire Stick 4K};3060.96;2.56;Finance;yes;no;no;no
item out of stock;2020-04-06 16:25:21;{991840};{887380};{};{Seran Uysal};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
pick item;2020-04-06 16:31:50;{991838};{887365};{};{Christina Rensinghof};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
pay order;2020-04-06 16:50:56;{991843};{887391,887392,887393,887394};{};{Christine Dobbert};{iPhone X,Echo Plus,Fire Stick 4K,iPhone 8};1472.98;1.942;Finance;yes;no;no;no
pick item;2020-04-06 17:06:34;{991851};{887416};{};{Gyunam Park};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
pick item;2020-04-06 17:18:00;{991849};{887413};{};{Lisa Mannel};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
pick item;2020-04-06 17:25:01;{991851};{887417};{};{Gyunam Park};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
pick item;2020-04-06 17:50:05;{991811};{887245};{};{Tobias Brockhoff};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
pay order;2020-04-06 18:18:57;{991752};{887022,887023,887024,887025,887026,887027,887028,887029};{};{Junxiong Gao};{Fire Stick 4K,MacBook Pro,iPad,Echo Plus,iPad mini,Echo,iPhone 8,Echo Plus};4467.96;5.963;Finance;yes;no;no;no
failed delivery;2020-04-06 18:31:08;{991835,991841};{887356,887385,887384,887383,887357};{661146};{Lisa Mannel};{iPhone X,MacBook Pro,iPhone 11,Kindle,iPhone 11};4876.99;2.357;Delivery;yes;no;no;no
reorder item;2020-04-06 19:02:45;{991848};{887410};{};{Majid Rafiei};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
pay order;2020-04-06 21:09:40;{991795};{887186,887187,887188};{};{Christina Rensinghof};{iPhone X,iPhone 8,iPad Air};1709.0;0.822;Finance;yes;no;no;no
send package;2020-04-06 21:37:10;{991798,991837,991828,991812};{887200,887363,887362,887325,887323,887321,887364,887326,887250};{661150};{Gyunam Park};{iPad Air,iPhone 11,Fire Stick 4K,Echo Dot,Fire Stick 4K,iPhone X,Echo Show 5,iPad,Echo Show 8};2898.95;4.061;Fullfillment;yes;no;no;no
pick item;2020-04-06 21:45:14;{991818};{887273};{};{Gyunam Park};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
create package;2020-04-06 21:45:14;{991838,991846};{887366,887398,887399,887400,887365,887368};{661151};{Christina Rensinghof};{iPhone X,MacBook Pro,Echo Show 5,Echo Dot,Kindle Paperwhite,iPad Pro};4546.98;3.78;Fullfillment;yes;no;no;no
place order;2020-04-06 22:32:50;{991852};{887424,887425,887426,887427,887428};{};{Luis Santos};{Echo Show 8,Echo,iPad mini,Echo Show 8,iPhone X};1512.97;3.192;Finance;yes;no;no;no
pay order;2020-04-07 08:28:31;{991828};{887320,887321,887322,887323,887324,887325,887326};{};{Gyunam Park};{Echo Studio,iPhone X,iPad mini,Fire Stick 4K,iPhone 11 Pro,Echo Dot,iPad};3116.97;3.263;Finance;yes;no;no;no
pay order;2020-04-07 08:55:46;{991744};{886993,886994,886995,886996,886997};{};{Christine Dobbert};{Kindle,iPad mini,Echo Studio,Echo Plus,iPhone 8};1412.97;3.733;Finance;yes;no;no;no
payment reminder;2020-04-07 09:00:19;{991758};{887047,887048,887049};{};{Seran Uysal};{MacBook Pro,iPad,Echo Dot};3029.99;2.233;Finance;yes;no;no;no
pick item;2020-04-07 09:06:10;{991778};{887138};{};{Luis Santos};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
pay order;2020-04-07 09:45:31;{991801};{887208,887209,887210,887211,887212,887213};{};{Mohammadreza Fani Sani};{iPhone 8,Kindle,Fire Stick,Echo Show 8,Echo Dot,iPad Pro};1912.96;2.736;Finance;yes;no;no;no
package delivered;2020-04-07 09:47:20;{991798,991837,991828,991812};{887200,887363,887362,887325,887323,887321,887364,887326,887250};{661150};{Gyunam Park};{iPad Air,iPhone 11,Fire Stick 4K,Echo Dot,Fire Stick 4K,iPhone X,Echo Show 5,iPad,Echo Show 8};2898.95;4.061;Delivery;yes;no;no;no
send package;2020-04-07 09:58:00;{991743,991814};{886988,887259};{661149};{Tobias Brockhoff};{iPad Pro,Echo Show 5};1188.99;1.363;Fullfillment;yes;no;no;no
pick item;2020-04-07 10:13:11;{991847};{887406};{};{Kefang Ding};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
confirm order;2020-04-07 10:15:15;{991846};{887398,887399,887400};{};{Christina Rensinghof};{MacBook Pro,Echo Show 5,Echo Dot};2624.98;2.63;Finance;yes;no;no;no
failed delivery;2020-04-07 10:27:56;{991835,991841};{887356,887385,887384,887383,887357};{661146};{Lisa Mannel};{iPhone X,MacBook Pro,iPhone 11,Kindle,iPhone 11};4876.99;2.357;Delivery;yes;no;no;no
reorder item;2020-04-07 10:30:16;{991843};{887391};{};{Christine Dobbert};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
pick item;2020-04-07 10:48:26;{991852};{887427};{};{Luis Santos};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
pick item;2020-04-07 10:56:54;{991807};{887234};{};{Anahita Farhang Ghahfarokhi};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
confirm order;2020-04-07 11:33:27;{991851};{887416,887417,887418,887419,887420,887421,887422,887423};{};{Gyunam Park};{iPad mini,Fire Stick 4K,iPad mini,Fire Stick,iPhone 11 Pro,Echo Show 5,iPhone X,Fire Stick 4K};3060.96;2.56;Finance;yes;no;no;no
package delivered;2020-04-07 11:43:13;{991835,991841};{887356,887385,887384,887383,887357};{661146};{Lisa Mannel};{iPhone X,MacBook Pro,iPhone 11,Kindle,iPhone 11};4876.99;2.357;Delivery;yes;no;no;no
send package;2020-04-07 11:59:07;{991838,991846};{887366,887398,887399,887400,887365,887368};{661151};{Christina Rensinghof};{iPhone X,MacBook Pro,Echo Show 5,Echo Dot,Kindle Paperwhite,iPad Pro};4546.98;3.78;Fullfillment;yes;no;no;no
reorder item;2020-04-07 12:18:09;{991847};{887402};{};{Kefang Ding};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
place order;2020-04-07 12:21:07;{991853};{887429,887430};{};{Junxiong Gao};{iPhone 11 Pro,Echo};1253.99;0.968;Finance;yes;no;no;no
package delivered;2020-04-07 12:37:36;{991743,991814};{886988,887259};{661149};{Tobias Brockhoff};{iPad Pro,Echo Show 5};1188.99;1.363;Delivery;yes;no;no;no
pick item;2020-04-07 12:38:02;{991813};{887257};{};{Seran Uysal};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
pick item;2020-04-07 13:01:45;{991847};{887401};{};{Kefang Ding};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
create package;2020-04-07 13:01:45;{991839,991842,991766,991820,991750,991778,991852};{887370,887373,887389,887078,887374,887376,887378,887287,887018,887386,887371,887388,887387,887375,887377,887138,887427,887289};{661152};{Luis Santos};{Echo Dot,Kindle Paperwhite,iPhone 8,iPhone 11,iPhone X,iPad,Kindle Paperwhite,iPhone X,Echo Dot,iPad Air,MacBook Air,iPhone X,Kindle,iPad Air,MacBook Pro,Kindle,Echo Show 8,Echo Dot};10209.94;8.951;Fullfillment;yes;no;no;no
pay order;2020-04-07 13:14:51;{991621};{886542,886543,886544,886545};{};{Marco Pegoraro};{MacBook Air,Echo Plus,Echo,Fire Stick 4K};2544.97;3.59;Finance;yes;no;no;no
pick item;2020-04-07 13:36:30;{991831};{887339};{};{Christina Rensinghof};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
pick item;2020-04-07 13:40:01;{991851};{887418};{};{Gyunam Park};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
pick item;2020-04-07 13:59:49;{991842};{887390};{};{Luis Santos};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
item out of stock;2020-04-07 14:34:37;{991824};{887305};{};{Claudia Graf};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
pick item;2020-04-07 14:38:44;{991852};{887424};{};{Luis Santos};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
payment reminder;2020-04-07 14:42:55;{991753};{887030,887031,887032};{};{Mohammadreza Fani Sani};{Kindle Paperwhite,Kindle,iPad};708.99;1.461;Finance;yes;no;no;no
send package;2020-04-07 14:46:02;{991839,991842,991766,991820,991750,991778,991852};{887370,887373,887389,887078,887374,887376,887378,887287,887018,887386,887371,887388,887387,887375,887377,887138,887427,887289};{661152};{Luis Santos};{Echo Dot,Kindle Paperwhite,iPhone 8,iPhone 11,iPhone X,iPad,Kindle Paperwhite,iPhone X,Echo Dot,iPad Air,MacBook Air,iPhone X,Kindle,iPad Air,MacBook Pro,Kindle,Echo Show 8,Echo Dot};10209.94;8.951;Fullfillment;yes;no;no;no
pick item;2020-04-07 14:48:10;{991850};{887415};{};{Gyunam Park};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
confirm order;2020-04-07 14:55:13;{991853};{887429,887430};{};{Junxiong Gao};{iPhone 11 Pro,Echo};1253.99;0.968;Finance;yes;no;no;no
pay order;2020-04-07 15:02:50;{991842};{887386,887387,887388,887389,887390};{};{Luis Santos};{iPad Air,Kindle,iPhone X,iPhone 8,iPad};2283.99;1.788;Finance;yes;no;no;no
pick item;2020-04-07 15:22:37;{991851};{887419};{};{Gyunam Park};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
item out of stock;2020-04-07 15:33:44;{991850};{887414};{};{Gyunam Park};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
pick item;2020-04-07 15:33:46;{991851};{887421};{};{Gyunam Park};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
pick item;2020-04-07 15:41:46;{991851};{887422};{};{Gyunam Park};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
failed delivery;2020-04-07 16:21:11;{991839,991842,991766,991820,991750,991778,991852};{887370,887373,887389,887078,887374,887376,887378,887287,887018,887386,887371,887388,887387,887375,887377,887138,887427,887289};{661152};{Luis Santos};{Echo Dot,Kindle Paperwhite,iPhone 8,iPhone 11,iPhone X,iPad,Kindle Paperwhite,iPhone X,Echo Dot,iPad Air,MacBook Air,iPhone X,Kindle,iPad Air,MacBook Pro,Kindle,Echo Show 8,Echo Dot};10209.94;8.951;Delivery;yes;no;no;no
pick item;2020-04-07 16:24:55;{991848};{887408};{};{Majid Rafiei};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
pick item;2020-04-07 16:48:48;{991851};{887423};{};{Gyunam Park};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
place order;2020-04-07 17:08:06;{991854};{887431,887432};{};{Wil van der Aalst};{iPad,Fire Stick 4K};589.99;0.763;Finance;yes;no;no;no
pick item;2020-04-07 17:13:05;{991852};{887428};{};{Luis Santos};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
failed delivery;2020-04-07 17:39:24;{991735,991824};{886960,887307,887308};{661148};{Claudia Graf};{iPhone 11 Pro,Kindle,iPad};1723.99;1.154;Delivery;yes;no;no;no
pay order;2020-04-07 17:45:01;{991696};{886811,886812,886813,886814,886815};{};{Tobias Brockhoff};{MacBook Pro,iPad,Echo Plus,iPhone 11,iPhone 8};4477.99;3.509;Finance;yes;no;no;no
payment reminder;2020-04-07 18:02:37;{991643};{886616,886617,886618,886619,886620,886621,886622,886623};{};{Marco Pegoraro};{Echo,Kindle Paperwhite,Echo Dot,Echo Plus,Echo Plus,iPad Air,iPad Air,Echo Studio};1715.95;6.575;Finance;yes;no;no;no
pick item;2020-04-07 18:38:59;{991775};{887125};{};{Mahnaz Qafari};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
package delivered;2020-04-07 19:35:12;{991838,991846};{887366,887398,887399,887400,887365,887368};{661151};{Christina Rensinghof};{iPhone X,MacBook Pro,Echo Show 5,Echo Dot,Kindle Paperwhite,iPad Pro};4546.98;3.78;Delivery;yes;no;no;no
place order;2020-04-08 04:47:45;{991855};{887433,887434,887435,887436,887437,887438};{};{Seran Uysal};{MacBook Air,Echo Studio,iPhone X,Echo Plus,Echo Show 5,Echo};3443.96;5.842;Finance;yes;no;no;no
reorder item;2020-04-08 09:21:42;{991824};{887305};{};{Claudia Graf};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
pick item;2020-04-08 09:32:13;{991853};{887429};{};{Junxiong Gao};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
pick item;2020-04-08 09:48:26;{991848};{887410};{};{Majid Rafiei};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
confirm order;2020-04-08 09:55:31;{991855};{887433,887434,887435,887436,887437,887438};{};{Seran Uysal};{MacBook Air,Echo Studio,iPhone X,Echo Plus,Echo Show 5,Echo};3443.96;5.842;Finance;yes;no;no;no
pick item;2020-04-08 09:58:59;{991825};{887311};{};{Kefang Ding};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
pay order;2020-04-08 10:00:23;{991836};{887358,887359,887360,887361};{};{Wil van der Aalst};{iPad Air,MacBook Air,iPhone 11 Pro,iPhone 8};4359.0;2.088;Finance;yes;no;no;no
confirm order;2020-04-08 10:11:50;{991854};{887431,887432};{};{Wil van der Aalst};{iPad,Fire Stick 4K};589.99;0.763;Finance;yes;no;no;no
reorder item;2020-04-08 10:14:42;{991834};{887350};{};{Mahnaz Qafari};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
pick item;2020-04-08 10:29:22;{991753};{887030};{};{Mohammadreza Fani Sani};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
pick item;2020-04-08 10:30:55;{991855};{887435};{};{Seran Uysal};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
pick item;2020-04-08 10:51:48;{991813};{887255};{};{Seran Uysal};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
create package;2020-04-08 10:51:48;{991845,991847,991825,991816};{887397,887404,887405,887406,887401,887311,887268};{661153};{Kefang Ding};{iPhone 11 Pro,iPad Pro,iPad,Echo Plus,Kindle,iPhone 8,Echo Studio};3701.97;4.607;Fullfillment;yes;no;no;no
package delivered;2020-04-08 10:58:59;{991839,991842,991766,991820,991750,991778,991852};{887370,887373,887389,887078,887374,887376,887378,887287,887018,887386,887371,887388,887387,887375,887377,887138,887427,887289};{661152};{Luis Santos};{Echo Dot,Kindle Paperwhite,iPhone 8,iPhone 11,iPhone X,iPad,Kindle Paperwhite,iPhone X,Echo Dot,iPad Air,MacBook Air,iPhone X,Kindle,iPad Air,MacBook Pro,Kindle,Echo Show 8,Echo Dot};10209.94;8.951;Delivery;yes;no;no;no
pick item;2020-04-08 11:02:39;{991777};{887134};{};{Mahsa Bafrani};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
reorder item;2020-04-08 11:25:14;{991839};{887372};{};{Luis Santos};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
pay order;2020-04-08 11:31:53;{991839};{887370,887371,887372,887373,887374,887375,887376,887377,887378};{};{Luis Santos};{Echo Dot,MacBook Air,Kindle Paperwhite,Kindle Paperwhite,iPhone X,iPad Air,iPad,MacBook Pro,Kindle Paperwhite};6791.99;5.58;Finance;yes;no;no;no
pick item;2020-04-08 11:33:09;{991829};{887331};{};{Anahita Farhang Ghahfarokhi};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
pay order;2020-04-08 12:37:46;{991805};{887227,887228,887229,887230};{};{Mohammadreza Fani Sani};{iPad mini,Echo Show 5,Echo Show 5,Fire Stick 4K};723.97;2.32;Finance;yes;no;no;no
package delivered;2020-04-08 13:00:33;{991735,991824};{886960,887307,887308};{661148};{Claudia Graf};{iPhone 11 Pro,Kindle,iPad};1723.99;1.154;Delivery;yes;no;no;no
place order;2020-04-08 13:24:24;{991856};{887439,887440};{};{Claudia Graf};{iPhone 8,Echo Show 5};623.99;1.09;Finance;yes;no;no;no
pay order;2020-04-08 14:06:44;{991838};{887365,887366,887367,887368,887369};{};{Christina Rensinghof};{Kindle Paperwhite,iPhone X,MacBook Pro,iPad Pro,Kindle};4511.99;3.003;Finance;yes;no;no;no
pick item;2020-04-08 14:31:13;{991847};{887402};{};{Kefang Ding};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
pay order;2020-04-08 14:54:26;{991812};{887248,887249,887250,887251,887252,887253};{};{Gyunam Park};{iPad mini,iPhone 11 Pro,Echo Show 8,iPhone X,Fire Stick 4K,Fire Stick 4K};2611.97;2.18;Finance;yes;no;no;no
reorder item;2020-04-08 14:58:14;{991850};{887414};{};{Gyunam Park};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
pay order;2020-04-08 15:30:21;{991847};{887401,887402,887403,887404,887405,887406};{};{Kefang Ding};{Kindle,iPad,iPad,iPad Pro,iPad,Echo Plus};2818.98;3.695;Finance;yes;no;no;no
create package;2020-04-08 16:00:00;{991752,991853,991773};{887025,887429,887110};{661154};{Junxiong Gao};{Echo Plus,iPhone 11 Pro,Echo Studio};1498.98;2.948;Fullfillment;yes;no;no;no
pick item;2020-04-08 16:13:04;{991848};{887407};{};{Majid Rafiei};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
reorder item;2020-04-08 16:27:38;{991840};{887380};{};{Seran Uysal};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
send package;2020-04-08 16:31:08;{991845,991847,991825,991816};{887397,887404,887405,887406,887401,887311,887268};{661153};{Kefang Ding};{iPhone 11 Pro,iPad Pro,iPad,Echo Plus,Kindle,iPhone 8,Echo Studio};3701.97;4.607;Fullfillment;yes;no;no;no
item out of stock;2020-04-08 16:39:25;{991855};{887433};{};{Seran Uysal};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
pay order;2020-04-08 16:57:57;{991849};{887412,887413};{};{Lisa Mannel};{Fire Stick 4K,MacBook Air};2294.99;1.53;Finance;yes;no;no;no
